song_id,platform_id,released_year,language,number_of_comments
9039,R3491072,1963,ara,710
8311,W25663717,2016,eng,1695
4701,P397860,1975,,294
2593,T3054684,2009,eng,1382
4533,U377425,1986,eng,134
5943,Y6609549,2009,,1723
1542,T16034964,2012,eng,6615
1485,T21704,1987,en-US,1944
1856,P79790,2004,en-US,1525
1844,W96647,2004,eng,2078
3399,Y81939,1999,,819
2880,T17383994,2013,en-US,1149
8854,R95602,1993,en-US,731
8035,Y36159,1991,en-US,535
9096,W241387,2006,en-US,1731
9809,T25614984,2016,eng,1632
1706,Y32559,1960,,304
1340,S17683,2005,eng,2618
6236,W13603717,2012,eng,829
9121,Y13573419,2012,eng,1025
7874,V111126,2001,,1245
8846,P8701960,2011,eng,1167
4436,Q9893331,2011,en-US,1159
2857,P188230,1975,en-US,3175
8734,Y95659,2005,,586
5735,T400924,1986,en-US,544
8053,Y38739,1981,en-US,346
4628,P14897790,2012,ger,2692
4416,V73086,1996,eng,2262
7897,R8573642,2012,en-US,2530
4346,R11281852,2011,en-US,2084
6045,Q113441,1939,eng,584
1086,Q30281,1993,eng,4842
956,T5544,1984,en-US,3500
3910,Q9531,2006,en-US,1289
9698,U7785,1978,en-GB,437
7172,T537094,1842,,1073
9665,R930612,2000,eng,743
6113,S7663,1968,en-US,563
7748,T31304,1971,eng,775
4571,Y345299,2004,eng,750
4267,V16282066,2011,eng,2685
8654,X587638,2007,eng,1577
1945,R344262,2007,eng,4322
8174,S1206073,2003,eng,339
6608,U35805,2003,eng,1296
6812,W6329547,2009,eng,2075
4601,X25690958,2015,eng,3643
1349,Q817791,2006,eng,3368
7213,Q168571,1990,eng,575
9159,P60220,1998,eng,658
3572,R6462,2004,eng,1087
9582,R24902492,2014,,1975
2533,P16069030,2014,eng,9748
8016,V8646,2002,eng,1551
69,S11735983,2012,eng,55873
5144,W19707,2002,eng,501
7321,Y10813469,2011,en-GB,1409
8065,S27213163,2016,eng,2480
8061,R12926432,2011,eng,2090
7505,R153782,2003,eng,242
8682,Q110871,1867,eng,1079
1330,X170548,1997,eng,1260
454,P767680,1985,en-US,3016
4355,X530848,2007,en-US,2604
6121,S93723,2004,eng,1052
2435,U9888775,2011,eng,3234
5509,U246225,1930,eng,918
6308,U295305,2004,en-US,1255
9229,X19156898,2014,eng,2089
9722,W4657,1972,,284
1806,T5174,1996,eng,2655
3959,Q3134981,2008,eng,764
2131,W19117,1862,eng,1485
7497,V396266,2008,,1226
6849,R22669832,2014,eng,4351
2133,S9684523,2011,eng,5670
9132,X129618,1994,en-US,527
5256,S22543,2006,eng,1021
4555,Q63461,1975,eng,289
254,Q6068551,2009,eng,20521
9598,R6448482,2004,eng,76
5954,T23019294,2015,eng,2933
2949,V693016,2007,eng,1776
1276,T7488244,2011,en-US,7458
1332,P360,1992,en-US,1788
5959,T6609764,2010,eng,2862
8425,W6506307,2010,eng,2723
947,W11500217,2011,en-US,13789
236,X1898,1997,en-US,10439
5334,P923950,1996,eng,858
7760,V17800786,2013,eng,986
1793,X105578,2005,eng,1244
4152,T54984,2006,spa,1387
2953,Q7334201,2010,eng,4362
137,T10964,1991,eng,36707
2272,U7822895,2005,eng,1702
4417,T7815744,2010,en-US,799
1624,U298275,1938,eng,1959
914,Q21611,1974,eng,4340
1566,V5246,1911,eng,4204
6104,T16204,1878,,1279
2319,U5267365,2009,en-US,2389
7492,U268275,2005,en-US,974
7457,S9864913,2010,eng,840
6682,S7352053,2010,en-US,2473
3003,U8155,1979,eng,614
8370,U3700085,2008,eng,2487
1376,X7823678,2010,en-US,3395
1717,R32552,1849,en-US,87
7980,S23492673,2015,eng,1483
9316,P426030,2002,eng,260
6825,R295132,1988,,317
6520,T14404,1987,en-US,854
8590,V7264206,2010,en-US,1084
7909,S450573,1965,eng,103
141,T18007564,2012,eng,61298
146,S17333223,2013,eng,44631
1629,R13662,1970,eng,1730
3818,R82192,1970,en-US,1325
3602,S6662883,2010,eng,501
8576,Y25624089,2015,eng,1174
9008,R46182,1968,eng,644
4807,Y16119079,2012,eng,2201
372,V10176,2004,eng,5776
6804,P12143200,2012,eng,1870
129,S332613,1962,eng,7855
9073,S896623,1972,,652
3660,T25104,1996,eng,849
4506,V89656,1986,en-US,910
5370,X7121598,2010,en-US,1128
9248,Q6630751,2008,eng,437
4396,Y169879,1993,en-US,570
1364,V17876,1864,eng,1647
1220,X24612118,2015,eng,10342
5840,Y5289,1908,eng,320
5512,U238125,1998,eng,808
7512,W238137,2002,eng,568
9107,Y10870589,2011,eng,1074
9533,Y6159,1995,eng,766
1989,R761732,1999,eng,704
6420,W31157,2003,eng,187
9667,X94578,1882,eng,295
1141,X13099738,2010,en-US,3270
3172,Y304079,1273,,696
4490,Y10343389,2011,eng,1499
8253,T87424,1930,eng,360
2649,S112803,1940,eng,1369
6227,T25142924,2012,eng,3031
6013,U77735,1993,,525
3811,U46815,1997,eng,1102
7185,Y23355069,2015,eng,2501
4527,U470495,1997,eng,1444
9690,V772976,2001,,57
629,Q1431,1998,eng,6063
2003,Q23995231,2015,eng,5918
9353,Q17673271,2013,eng,732
5973,T9914,1994,en-GB,477
1188,S368593,2007,eng,4101
5014,S154423,2006,en-US,1197
6600,W12527,1974,eng,1667
4113,U138685,2003,eng,1973
6464,U16045855,2012,en-GB,1274
3061,U26435,1940,eng,1207
6619,T272264,1998,eng,654
6714,W20897517,2014,eng,1809
5865,S38503,1978,eng,530
1277,V73186,1988,,1377
6386,Y7438179,2009,eng,471
3911,Y531989,1996,,2031
1532,U8554005,2011,en-US,6241
3803,Q32441,1989,eng,1366
3578,Y104089,1990,eng,1925
8521,Y22749539,2015,eng,3526
7575,V56616,1936,eng,781
7191,V9528186,,eng,64
1353,P13206900,2015,eng,17494
6097,P6670,1966,eng,1150
1588,Y10407279,2012,eng,6858
5573,Y104219,1998,eng,166
4554,U133765,2006,eng,938
1813,V15505346,2011,eng,7927
6383,P34310,1994,eng,737
8163,Q40471,1968,,900
741,V33926,1998,,2809
6316,T18304,1888,eng,611
1453,Q18692431,2015,eng,23712
4865,X92508,1927,en-US,1542
3205,T550844,1983,eng,1044
5606,W342637,1994,,40
6059,W6266907,2009,eng,1422
6626,S2176873,2008,eng,182
5293,X43818,2000,eng,38
1104,Q25644601,2015,en-GB,10218
5230,R18652002,2014,eng,3664
5108,Q82751,1999,en-US,2241
5118,T25689074,2016,eng,5123
185,Y9361589,2011,eng,54008
5814,U11915,2006,eng,711
3761,X25378,2001,en-GB,1478
269,R366522,2003,en-US,7069
385,P8520610,2012,eng,17573
675,W233667,1980,eng,1859
192,T186074,2007,eng,28631
2856,U2485785,2006,eng,3342
7975,X6609758,2008,eng,2386
5375,W110387,2007,eng,1136
5913,P171020,2005,eng,2341
4582,P32650,1878,eng,1083
2354,P13130,2006,eng,890
8832,V32636,2004,en-US,404
1352,Y6690979,2007,eng,1036
2109,Y34499,1988,en-US,1400
5321,X256598,2005,,942
234,X439288,1999,eng,18379
9615,Y348489,1998,en-US,767
9046,U12710035,2013,eng,1386
8829,T228194,1996,eng,165
8068,P64960,1977,eng,196
4499,X17456328,2013,eng,2844
464,P1923820,1611,eng,4438
33,P930,1997,eng,25605
2148,T44184,1999,eng,4394
7704,X114188,1996,en-US,301
11,S77203,2003,eng,59730
1073,W5797,1847,eng,2598
2660,Y81959,1902,eng,1830
9561,V19106,1836,eng,516
5765,T49234,1991,eng,633
7979,T29072594,2016,eng,2645
9554,V54666,2004,en-US,658
7471,T13064,1986,en-US,619
3059,U40745,2006,en-US,3668
2571,P77770,1943,eng,966
2457,P18080920,2013,eng,2918
4579,U43805,1996,,408
82,U1845,1996,eng,17299
8258,T18594594,2014,eng,1704
8965,S58033,1982,en-US,69
3031,U9395215,2011,eng,1683
1059,Q227651,1998,eng,5148
2576,V16117506,2013,eng,3358
9405,W59887,1977,en-US,367
6505,S95693,1926,en-US,2672
1841,W2029177,2008,eng,5751
2276,R16134782,2012,eng,3181
3131,U243705,1963,eng,2315
6454,Q31181,1988,eng,1105
7612,U17334495,2013,eng,1498
9345,Q17903381,2013,fil,401
9671,T190344,1946,eng,418
7785,V397456,1990,eng,255
8542,S210243,2005,eng,597
5452,P1025250,2000,en-US,2441
6118,Y12119529,2014,eng,2303
8150,X22028,1999,eng,330
8810,W17406847,2014,eng,2261
9736,X25817528,2016,eng,2001
8482,X2747288,2008,,169
4776,U6122735,2009,eng,504
9382,U207365,2007,en-US,610
544,W77767,1935,eng,3220
9916,V25809756,2015,eng,1297
1063,Y9419,2002,eng,2306
4088,S3609763,2011,en-US,851
3013,Q88071,2007,en-US,1724
99,X11857408,2011,eng,28052
7630,S9013,1956,eng,1829
3163,Y45169,2007,en-US,1532
5150,V446,2005,eng,1348
4220,Q11761,1997,eng,1583
4860,V294046,2007,eng,1014
6862,X17346698,2013,eng,2753
7755,T23884,1989,eng,604
5043,T18373214,1998,eng,1736
4870,X31168,1849,,651
3071,S7493,2000,en-GB,1520
9461,S65113,2006,en-GB,911
9704,P95660,2006,,521
6603,P12158480,2012,,1440
915,U10585,1994,spa,2296
2138,T7023554,2009,eng,3784
3379,U59145,1834,en-US,1091
7412,U25507925,2015,,1676
1101,Q1609451,2008,en-US,5881
4809,R10098912,2010,eng,1119
8113,Q16299991,2012,eng,1054
1531,P262430,2003,eng,5376
3276,S103983,2002,en-US,1188
2582,X857448,1956,en-US,637
2760,W297627,2000,eng,1201
9249,U109515,1947,,219
9094,S13230263,2012,eng,1331
6968,V11286,1989,eng,768
7864,Y9549,1996,eng,382
2630,Y2807199,2008,eng,5568
7382,P11381910,2012,,2159
8918,W15752757,2013,eng,1897
2562,W15783307,2012,eng,2982
1098,X17407748,2012,eng,8692
6871,P12360050,2009,en-US,1316
2479,U46945,1978,eng,935
9974,T116494,1978,,389
1612,Q10305231,2011,,3355
6737,W27070127,2016,eng,3369
1085,V105576,2004,en-GB,1786
3155,P18114060,2014,eng,3222
4816,V7954556,2011,eng,1971
2303,Q30241,1996,eng,1073
7056,U62485,2000,en-US,213
5143,P97860,1991,,1627
3960,U359375,1998,eng,1834
5298,T6359434,2009,eng,1331
7087,U18054175,2014,eng,2320
8740,P78960,1868,,441
8748,W3243517,1997,ara,1986
9680,T18594634,2014,eng,963
142,S5043,1989,eng,26283
7073,Q20348781,2014,eng,3106
2908,U13522285,2013,eng,4726
1988,Q17568801,2013,eng,4614
3317,W149847,1996,eng,90
753,P29800,2004,eng,3118
2190,P6150,1948,eng,3213
2847,R16033842,2011,fre,5284
3649,W8135807,2010,en-US,1743
4963,Q67931,2002,eng,1406
3102,V6335026,2008,eng,3525
4183,U45685,1887,eng,1528
3515,U1434105,2008,en-US,1650
8664,T56674,1984,,637
9666,T21480734,2014,eng,952
5029,U112675,2001,en-US,590
8223,R6449422,2009,jpn,680
7603,Q22321,1999,en-US,336
5316,V125926,2004,eng,1130
9214,W98687,2007,,1549
1172,T114954,2005,eng,1592
5049,S28553,1979,eng,429
7894,X3888,2005,,214
9851,R784222,2006,eng,241
8720,W11714997,2011,eng,477
4441,W5787,1947,eng,799
3363,Y7769,1963,eng,1103
8856,R25052,1949,eng,235
8886,W925367,1997,,504
6750,U6386555,2009,eng,891
6412,T20761374,2014,eng,2867
9917,R12989112,2012,eng,1149
122,R37442,1995,eng,22926
6706,X23719378,2015,eng,2887
5448,Q19661,2001,eng,808
5182,P92160,1997,en-US,1228
8057,U140345,1944,eng,191
4389,Y2815949,2008,eng,199
5505,X121648,1942,eng,1225
6154,Y5809,1963,fre,824
3483,S15985373,2013,eng,1793
849,S402013,1999,eng,3833
1957,R31122,1948,eng,6587
7245,T539904,1974,eng,250
393,W7896527,2012,eng,29145
5427,W763047,1997,,346
859,S3227063,2008,en-US,4025
3693,X9440448,2011,eng,1146
8688,U665,1961,eng,433
3465,Y315519,1969,,234
7870,R17167042,2013,eng,1709
4535,T225774,1935,eng,195
8866,R1251032,2007,eng,1386
1416,S8709523,2012,en-US,6026
3210,Y18839,1928,en-GB,2196
6405,Q12021,1992,eng,585
846,R5472,1950,eng,1293
9122,V15768536,2012,en-GB,1387
5214,Q68531,2000,eng,729
9627,Y6939939,2009,eng,1216
1649,V5196,1998,eng,1755
7161,Y17452179,2013,eng,1588
2478,W85437,1977,eng,567
84,W7677,1990,spa,8143
7933,U20797535,2014,eng,708
3702,Y1966969,2008,en-US,3321
7691,V11324166,2012,eng,2176
4769,P98920,2006,eng,2688
935,U43035,1906,eng,3017
4926,R114162,2004,eng,1923
4967,R10149142,2011,en-US,2956
6961,R2142,2002,,747
4336,W17717,1962,eng,1062
1578,Y32439,1987,eng,2323
6925,U13069935,2012,en-US,2325
1500,X11298,1982,eng,3161
2608,P13830,1986,en-US,1144
2166,S18050143,2014,eng,2872
1302,X8235178,2011,eng,9649
4226,X14288998,2014,eng,3532
524,S114683,1988,eng,687
6697,T31314,1993,en-US,406
1468,U147865,2004,en-US,8227
8036,V13593526,2012,,1819
150,Y4989,1997,en-US,17234
6504,S21412673,2014,eng,2217
9440,Q92371,1985,,493
6819,S11256293,2011,eng,764
5905,T28184,2006,eng,984
9287,V33356,2002,eng,1038
8806,Y37619,1995,eng,300
2550,R30242,1998,en-US,887
8237,Y20980959,2014,eng,1260
796,Q15760001,2012,eng,8174
1673,W18149927,2013,eng,3703
6037,U18736925,2013,eng,1363
3451,Y46199,1929,en-US,2219
5322,Q395851,1991,eng,1058
7902,V15808816,2012,eng,1309
648,Q7664041,2011,en-US,8891
30,W8442457,2012,eng,121614
7009,Q13523061,2012,,1514
5000,P4701550,2009,eng,1102
992,U3090465,2005,,3641
3040,T13146214,2012,eng,2196
744,X6708,1997,eng,5376
1956,S8253,1941,en-GB,831
1658,W18297707,2013,eng,8633
5464,U30065,2006,en-GB,819
8825,Q24961531,2015,,623
4418,X12358,2002,eng,1368
8248,U7862725,2010,eng,1035
3993,W26192467,2016,eng,2468
6723,Q1476261,2005,eng,1960
3476,T4264,1992,eng,1210
5130,W969177,2004,ind,1394
6279,R428042,2004,eng,1694
109,P24280,1862,eng,12505
2559,U43945,1969,,2104
9105,U16279715,2013,eng,2169
3582,V173526,1990,eng,1030
5979,P17262540,2013,eng,1966
6720,U9674335,2011,eng,1100
2612,U50365,1993,en-US,1714
5808,Q3381,2003,eng,621
674,T7494,2001,eng,4255
3544,Q30071,2004,eng,1254
8122,Q9429531,2011,,1624
3026,T56454,2007,en-US,1611
6213,Y23346719,2015,eng,2379
267,Q21853621,2015,eng,37279
7257,V24476,2001,en-US,532
3800,Q3863861,2008,en-US,1929
993,X12875258,2012,eng,11579
6047,X4618728,2009,,2019
4871,Y114129,1995,en-US,559
851,X43448,1979,eng,6055
4561,Q24731,1995,eng,2636
4269,Q25066991,2015,eng,1824
6116,X28959148,2016,eng,1374
1847,V29946,1977,eng,1821
5622,P12107920,2012,,287
6997,T8167094,2011,eng,581
5950,P16200,2001,eng,4157
5079,R6618272,2009,eng,4550
4146,V481446,2007,en-US,2234
3414,Q28541,1976,eng,1092
6537,S17722973,2013,eng,1676
5672,T459064,2007,eng,511
3935,T306364,2007,en-US,1756
7125,T18134894,2013,eng,2755
3819,Q8138071,2011,en-US,1697
2220,R4122,1994,eng,433
5055,U99245,1970,eng,567
6106,U57605,1940,,351
5363,U18775365,2014,eng,2163
6918,W8677937,2011,en-US,1096
839,X24128,1596,eng,2616
1941,U10112885,2013,eng,8039
3633,R17267122,2013,eng,3093
4735,P468070,2007,eng,198
3609,U22435,2003,eng,794
7570,X170618,2002,,671
4098,R13184572,2012,,2539
4493,V72536,2005,eng,1896
874,P13547180,2012,eng,8593
3051,S193093,1947,,516
1539,X30555488,2016,eng,11045
5494,S22055283,2015,eng,1719
3496,W6871617,2011,eng,2225
3,U41865,2005,en-US,95009
1664,Q18521,1929,eng,3573
2698,Y9809,1972,eng,2844
9938,P18089900,2014,eng,1432
1869,Y150739,1990,en-US,2695
8557,V2073686,2008,en-US,415
8848,R278102,1987,fre,280
5754,Q17961,1998,eng,720
2504,W392297,1992,eng,792
4241,V17375956,2013,eng,3336
8812,Y817199,1933,rum,184
377,S16793,1999,eng,13731
3877,Y10047589,2011,eng,2984
6922,P51370,1988,,276
4559,U8069535,2010,en-GB,1231
4831,T5983694,2009,eng,3364
8157,X160848,2005,,504
2936,X64218,1990,en-US,1207
8606,P9677870,2010,en-US,1481
1691,Y36529,1845,eng,2762
5385,Y16059,2002,eng,1741
2095,Y105549,1961,en-US,809
7766,T89184,2003,en-GB,421
6218,Y187049,1990,eng,115
2971,X4345498,2009,eng,2573
8393,T68524,1996,en-US,448
6140,X13390528,2012,eng,1309
5536,S7993,1991,,309
2426,R59952,1998,en-US,712
5738,R25814512,2016,eng,3113
6846,Y102459,1994,eng,261
7160,W13605727,2012,,1561
17,X6148028,2009,eng,88538
5097,Q41951,2000,eng,796
4538,W5983057,2010,eng,3969
503,U70535,1968,eng,3722
314,T28194,2003,en-US,10384
1685,U10915,2001,en-US,2992
319,V8755776,2012,eng,16639
3114,Y6054449,2009,eng,2453
7893,T14014,1988,en-US,272
3779,U327255,1984,en-GB,220
7527,T23602504,2014,eng,1597
9640,Q10931321,2011,eng,515
5955,W22889767,2015,en-GB,2163
690,R9742,2006,en-US,4511
1504,P144350,2006,en-US,1603
3858,X884288,1994,en-US,667
7453,W4507,2003,,1079
1892,S16243,2004,eng,4910
3086,V25106,1990,eng,892
7039,R19312,1973,eng,613
3084,W3467,2004,eng,3059
1902,W3613997,2009,en-US,3520
5871,S3094593,2008,en-US,911
5552,T318404,2004,eng,2616
2701,R26582,1983,en-US,3713
9741,P9018370,2010,,450
4060,Y16131489,2016,eng,5377
3824,Q268601,1995,eng,1777
3432,U18143905,2014,eng,3394
5768,T16096514,2013,en-US,1643
6331,S105973,2006,eng,429
1284,X6584188,2010,en-US,4129
9663,R137792,2005,,522
9813,X97408,2004,eng,1106
2909,T6389704,2009,eng,628
6129,R10402992,2011,eng,1294
1894,Q17910611,2013,eng,5165
3514,W6547187,2010,eng,2115
8867,X41918,1991,eng,764
8306,V40526,1970,eng,1794
1287,R147732,1977,eng,1048
9507,V7262166,2010,en-US,723
4421,V141526,1994,,950
1154,Q1301,2003,en-US,4030
7294,V11995136,2012,ara,1283
8722,P26116430,2016,eng,1863
2821,T77394,1917,eng,1389
3950,V522776,2007,eng,1915
9681,P12389310,2011,eng,1626
9760,P80750,2002,,771
5052,R42692,1961,eng,471
739,R39662,1982,eng,3148
8116,T25005214,2015,,1076
3326,Q5212771,2009,eng,937
1932,Y8492319,2011,en-US,3776
3104,P106590,1995,eng,425
2974,S7201913,2011,en-US,1888
5742,W13927,2000,eng,1084
736,Q16981,1952,eng,4160
3126,U4625,1925,en-US,684
8931,Q15161,2006,en-US,1196
5621,R233722,1986,eng,834
9418,Q15799151,2013,eng,966
3569,U43325,1994,eng,624
1858,R13132,2004,,1718
9580,Q32848471,2017,,1995
7091,Y12988089,2012,eng,1473
707,V53496,1994,eng,5530
3752,R140302,1924,spa,779
8341,R9529502,2009,,386
8874,T6855294,2010,,945
9996,V7130616,2010,eng,1180
5279,U18336965,2015,eng,4279
4952,Q273511,2005,eng,766
4658,W37737,1990,eng,544
7938,X13037558,2012,eng,1409
8939,S1331653,2006,eng,1345
5990,Q8239301,2010,ara,3008
3211,V2410506,2008,eng,1861
5620,Y12408149,2012,eng,2751
3766,V9503336,2011,en-US,1819
4876,W9578677,2011,en-US,1625
9848,Y61899,1999,eng,584
1275,Y2832909,2009,eng,5051
6623,S12982393,2012,eng,2684
5859,Y13547289,2012,eng,604
51,S256683,2007,eng,51589
2185,S20803953,2013,,5435
4823,U1635,2009,en-US,313
5024,T15054,1992,en-US,1377
6579,R223462,2005,en-US,1731
9539,V15707526,2012,eng,844
1938,W6687,1972,,1890
4296,T10444,1936,en-US,1036
9836,Q25711641,2015,eng,2218
590,V58696,1849,eng,4623
9029,P21483760,2014,eng,666
6835,X394228,1989,eng,439
893,P870,2002,eng,1103
2379,P6520,2005,,1589
5734,P142900,2003,,1486
363,R6936382,2010,en-US,26153
8940,S392563,2007,eng,611
3237,T25354,1992,eng,2173
8926,Y17287009,2013,eng,1301
8087,Q104101,1995,eng,991
2852,Q57891,1999,eng,3994
9969,S23013953,2014,eng,1394
5956,V18210706,2013,eng,1716
2865,X47558,1963,eng,682
5538,V866136,2007,en-US,725
1419,W6344097,2009,eng,276
303,Y52529,2006,eng,9663
1606,S86663,2004,en-US,1809
9693,R17404452,2013,eng,723
2203,R149572,1972,en-US,512
8731,Q166101,1999,eng,262
6636,S998133,2007,eng,2625
6655,X8112318,2010,eng,1521
7738,Q2371,1968,eng,1202
9592,R51362,2002,eng,556
3115,T14384,2006,eng,2666
6496,W767307,1997,en-US,883
9790,Y214579,1996,eng,450
6809,V206236,2005,eng,1207
1569,T143534,1905,eng,1253
6648,V133906,1994,,185
3984,P5509920,2009,eng,1036
4053,Q140131,1948,,136
494,T29044,1992,eng,13324
3207,W248787,2007,eng,3048
5601,X770038,1989,,393
6319,X32438,1973,eng,215
7140,P18339630,2014,eng,1981
1186,W92517,1945,eng,1835
7619,P16300,1976,eng,994
1797,T2794,1966,en-US,3489
8179,V4076,1982,,151
5342,U7646805,2010,,1413
696,T43814,1985,eng,3097
5249,S68453,1995,pol,584
3668,R183822,2004,eng,1398
543,P6527740,2010,eng,10312
2228,X95558,1961,eng,2268
5179,Y14069,2006,eng,1624
9982,X12444298,2016,eng,1891
6397,Q155421,2003,eng,1174
5932,U16235,1997,eng,1261
7652,W60057,2003,eng,1352
7486,R7907782,2010,eng,2220
4024,W11366397,2013,eng,4437
4709,X372638,1965,eng,175
9701,V25067046,2015,eng,1652
3786,P504420,2007,en-US,714
61,R22557272,2015,eng,93600
3332,P12813630,2013,eng,6279
8234,Q12791521,2012,eng,806
8275,U92845,1987,eng,262
2165,P165030,2006,,1444
3701,P22557520,2014,eng,4589
9408,X290628,1986,eng,419
9331,X28248,2005,eng,397
632,U10429045,2011,en-US,20959
2091,S762053,2003,eng,847
2173,T16141924,2013,,6014
5004,W294047,2002,eng,851
5825,Q172691,1999,eng,815
9791,S23569783,2015,eng,1400
6025,U30005,1929,eng,1022
5333,T22554204,2015,eng,3246
5940,T19164,1320,ita,511
7462,V456,1992,eng,517
4262,T342504,1910,eng,544
9336,U85425,1996,en-US,371
878,R13912,1998,en-GB,1100
8178,R16117182,2013,eng,676
3967,T5489684,2008,en-US,480
2524,Y13529,2004,en-US,5216
2727,S3873,1975,eng,1143
6940,Y24937499,2015,eng,945
8030,U512475,1980,,330
4310,V68526,2006,en-US,811
9638,V20454076,2014,eng,1583
220,P3609760,,en-US,532
8387,Q39801,1993,eng,888
3528,V24911006,2015,eng,4114
740,U114345,1953,,2016
6934,Y11359,1981,en-CA,379
9587,X175078,1948,en-US,758
3019,V77366,1984,eng,1887
9865,V2505836,2006,,127
5654,P12922320,2012,eng,1796
9964,U17901125,2015,eng,1961
1303,R347852,1978,en-US,1689
3009,R81922,1998,vie,718
9835,U72855,2002,eng,329
9072,T24189224,2015,eng,1891
3961,X17402288,2014,eng,3938
7994,R952,1995,,1329
2778,W1672727,2007,,1848
4648,V11947156,2011,eng,2474
4946,V10790516,2012,eng,2239
4274,T196764,2006,eng,1916
7816,T17163514,2013,eng,668
115,W2187,2002,en-US,20880
389,X68428,2006,eng,16276
8151,U12157365,2012,en-US,1908
1263,Q8855321,2011,eng,6831
4877,Q11301,1940,eng,580
2209,T569564,1623,eng,726
9179,V11544466,2012,en-US,1705
5782,X76688,1985,eng,446
1936,Y4659,1998,,2298
9231,V298816,1974,,238
5477,W1464757,2007,ind,939
1679,T27494,1855,eng,1671
147,P1217100,2007,eng,43467
5170,U17201095,2013,eng,1587
3081,R12647642,2012,eng,1828
5657,Y101249,2002,en-US,266
3415,U595375,1982,eng,1296
3048,W2517,1998,eng,3006
4283,W16130307,2013,en-US,3352
8225,Y85989,2006,,567
9984,U764165,1978,eng,686
9726,U17934655,2014,eng,1256
4218,V2068676,2008,en-US,841
2063,Y40189,1989,eng,2329
8321,W13617,2005,eng,463
9389,X192888,1926,eng,717
463,T5364,1992,eng,12025
6163,W10852027,2011,en-US,2310
9011,Y7967299,2010,en-US,44
9564,Q603911,2005,eng,537
3454,P84140,2002,en-US,1481
3913,T28634,1990,en-US,1180
2584,Y393199,1933,en-US,2633
5753,Y22733729,2014,eng,4221
6399,T84054,1992,eng,359
6824,S10677213,2011,eng,309
5638,U13412515,2012,en-US,2241
2474,S1303,1988,,2166
4943,V220826,1943,tur,1277
7988,Q17661831,2013,eng,1766
1227,U5391115,2009,eng,3118
4092,R138202,2001,eng,1822
9740,R4837112,2009,,357
194,W153747,1851,eng,11223
7128,U89185,2001,eng,599
1043,U1809465,2008,en-US,5808
9816,Q30364931,2016,,1655
9398,Y41069,1968,eng,438
5829,W128757,2007,eng,1083
6893,U9739365,2011,en-US,800
4325,Y30069,2005,eng,1033
2770,Y4979,2005,eng,2044
243,T10614,1987,en-GB,6416
6522,V21943246,2014,,3190
7132,R8315872,2011,en-US,1093
4631,U16131025,2013,en-US,2230
5311,U194755,1990,eng,1252
3613,W11507,1972,eng,2300
8807,S21531503,2014,eng,1270
6796,R1747182,2008,eng,1441
6611,U95395,1998,eng,268
4370,R570172,2007,en-US,1651
5534,W2285777,2008,,1194
8704,Q42641,1899,eng,677
6339,W11201007,2011,eng,2624
2683,V12160906,2012,eng,2578
1783,T264,1881,eng,2105
112,X15507958,2012,eng,71412
1316,V2731276,2008,eng,12981
8356,U287655,2004,en-US,281
1151,X6858,2000,eng,2085
481,Y43889,1994,eng,5485
1861,Q6581511,2009,eng,2468
5360,S23846013,2015,eng,4635
4469,P16058610,2013,eng,3180
5892,S6294553,2009,en-US,897
4148,T72854,1998,eng,1751
969,Q1911,2005,en-US,3277
1039,Y5899779,2009,eng,12184
9758,Q50091,1982,eng,286
1095,S213753,2006,eng,8461
4786,Y17171909,2013,eng,1964
6275,U6605625,2009,eng,2029
7524,T19314,1981,eng,580
8075,R41962,1982,eng,589
5879,W102957,1999,eng,206
6817,P6471550,2010,eng,934
3714,R9802372,2011,,4756
